시가,고가,저가,종가,거래량,등락률,return,ma5,ma20,fib_high,fib_low,fib_236,fib_382,fib_500,fib_618,fib_236_diff,fib_382_diff,fib_500_diff,fib_618_diff,rsi,macd,macd_signal,macd_hist
26340,26420,26020,26180,300963,-0.380517503805175,-0.003805175038051778,26748.0,27008.0,30200.0,26020.0,29213.52,28603.24,28110.0,27616.760000000002,-0.11587165775401072,-0.09256073338426286,-0.07372039724980901,-0.05488006111535531,34.358974358974365,-472.40871107703424,-476.16258090746953,3.753869830435292
26399,26420,25940,26140,347615,-0.15278838808250572,-0.0015278838808250317,26568.0,26949.0,30200.0,25940.0,29194.64,28572.68,28070.0,27567.32,-0.11685692425401681,-0.09306350420811019,-0.07383320581484315,-0.05460290742157612,40.6060606060606,-492.87290666486297,-479.5046460589482,-13.36826060591477
26000,26020,25760,25820,218439,-1.224177505738332,-0.01224177505738333,26332.0,26855.0,30200.0,25760.0,29152.16,28503.92,27980.0,27456.08,-0.1290534469403563,-0.10394732765298212,-0.08365608055770721,-0.0633648334624323,37.43016759776536,-528.8163886021684,-489.36699456759226,-39.44939403457619
26000,26060,25760,26060,175151,0.9295120061967467,0.009295120061967532,26096.0,26748.0,30200.0,25760.0,29152.16,28503.92,27980.0,27456.08,-0.11865541059094396,-0.09378050652340746,-0.07367613200306984,-0.05357175748273223,42.47311827956989,-531.8055395376359,-497.854703561601,-33.95083597603491
26060,26320,25300,25460,235388,-2.3023791250959325,-0.023023791250959325,25932.0,26621.0,30200.0,25300.0,29043.6,28328.2,27750.0,27171.8,-0.14075412411626073,-0.1126551453260016,-0.08994501178318931,-0.06723487824037704,35.981308411214954,-575.9502527829427,-513.4738134058694,-62.47643937707335
26300,26820,26100,26740,388239,5.027494108405342,0.050274941084053504,26044.0,26596.0,30200.0,25300.0,29043.6,28328.2,27750.0,27171.8,-0.08614809274495133,-0.05939416604338073,-0.03777112939416604,-0.016148092744951357,49.44649446494465,-501.8647688266137,-511.1520044900182,9.287235663404488
26499,27100,26400,26820,196563,0.2991772625280479,0.0029917726252803867,26180.0,26567.0,30200.0,25300.0,29043.6,28328.2,27750.0,27171.8,-0.08290827740492164,-0.05623415361670398,-0.03467561521252797,-0.01311707680835195,52.87356321839081,-431.719563233175,-495.26551623864964,63.545953005474644
26900,26940,26260,26280,202379,-2.013422818791946,-0.020134228187919434,26272.0,26543.0,30200.0,25300.0,29043.6,28328.2,27750.0,27171.8,-0.10515981735159811,-0.07793759512937598,-0.05593607305936073,-0.03393455098934548,48.93617021276596,-414.9195353382238,-479.19632005856454,64.27678472034074
26000,26200,25360,25640,274705,-2.43531202435312,-0.0243531202435312,26188.0,26489.0,30200.0,25300.0,29043.6,28328.2,27750.0,27171.8,-0.13274570982839307,-0.10484399375975041,-0.08229329173166927,-0.05974258970358812,40.54054054054053,-448.0828236217967,-472.973620771211,24.89079714941431
25640,25880,25240,25240,250034,-1.5600624024960998,-0.015600624024960985,26144.0,26420.0,30200.0,25240.0,29029.44,28305.28,27720.0,27134.72,-0.15013629160063385,-0.121445324881141,-0.098256735340729,-0.07506814580031701,31.944444444444443,-500.86793183689224,-478.5524829843473,-22.315448852544932
